experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,door_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1771877389.0347714,20,1771879329.8339386,35.82,0.5746,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879339.869227,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879349.8887937,35.96,0.5705,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879359.9141088,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879369.9485395,36.0,0.5669,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879379.9861042,1771879373.2255764,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879390.023543,36.06,0.5835,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879400.0472708,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879410.078777,36.14,0.5766,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879420.10955,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879430.1418402,36.22,0.5720000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879440.2150705,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879450.2415996,36.28,0.5685,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879460.2663667,1771879373.2255764,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879470.2909882,36.35,0.5760000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879480.327157,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879490.351912,36.42,0.5818,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879500.3961344,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879510.4333072,36.48,0.5758,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879520.4723172,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879530.505273,36.54,0.5715,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879540.5305653,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879550.5682232,36.6,0.5679,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879560.6444213,1771879553.2356951,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879570.672876,36.71,0.5843,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879580.7110045,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879590.7425177,36.76,0.5773,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879600.769348,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879610.7986674,36.84,0.573,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879620.85585,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879630.8772926,36.91,0.5694,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879640.9141276,1771879553.2356951,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879650.9472718,36.97,0.5775,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879660.9873488,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879671.0221906,37.04,0.5824,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879681.0772018,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879691.1066585,37.1,0.5764,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879701.144774,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879711.180115,37.18,0.5719,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879721.2205076,1771879553.2356951,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879731.2507074,37.21,0.5685,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879741.309223,1771879733.253313,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879751.3432524,37.32,0.5743,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879761.3672879,1771879733.253313,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879771.3969998,37.4,0.5795,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879781.438926,1771879733.253313,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879791.47499,37.45,0.5742,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879801.5381181,1771879733.253313,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879811.5568771,37.49,0.5706,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879821.5971556,1771879733.253313,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879831.617673,37.53,0.5677000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879841.6585515,1771879733.253313,0,0,1,0,1,-1,0,1,0,False
1771877389.0347714,20,1771879851.6918352,37.63,0.5842,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879861.751889,1771879733.253313,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771879871.7713764,37.69,0.5750000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879881.8104901,1771879733.253313,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771879891.8411007,37.68,0.5686,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879901.8800955,1771879733.253313,0,0,1,0,1,-1,0,1,0,False
1771877389.0347714,20,1771879911.9027636,37.67,0.5761999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879921.9482543,1771879913.2591877,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771879931.9703457,37.67,0.5752,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879942.0111005,1771879913.2591877,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771879952.0474665,37.61,0.5697,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879962.0868366,1771879913.2591877,0,0,1,0,1,-1,0,1,0,False
1771877389.0347714,20,1771879972.1190286,37.58,0.5776,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879982.1877346,1771879913.2591877,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771879992.2164292,37.5,0.5824,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879992.2227542,1771879913.2591877,0,0,1,0,1,-1,0,0,0,False
1771877389.0347714,20,1771880012.277306,37.44,0.5773,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880022.3142335,1771879913.2591877,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880032.335645,37.39,0.5758,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880042.3794022,1771879913.2591877,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880052.4041345,37.27,0.5755,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880062.444981,1771879913.2591877,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880072.4785519,37.28,0.5751,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880082.5190446,1771879913.2591877,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880092.5443277,37.22,0.5743,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880102.5962992,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880112.6244445,37.22,0.5706,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880122.6606548,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880132.6942873,37.23,0.579,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880142.719425,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880152.7429187,37.26,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880162.8111396,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880172.839857,37.32,0.5757,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880182.8766427,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880192.90346,37.32,0.5743,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880202.942932,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880212.976174,37.41,0.5725,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880223.039982,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880233.0720763,37.48,0.5708,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880243.1112788,1771880093.272497,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771880253.144446,37.49,0.5690999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880263.1726706,1771880093.272497,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771880273.2060442,37.58,0.5782,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880283.2563264,1771880273.289155,0,0,1,0,1,-1,False,0,0,False
1771877389.0347714,20,1771880293.283303,37.67,0.5787,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880303.3174007,1771880273.289155,0,0,1,0,1,-1,False,0,0,False
1771877389.0347714,20,1771880313.3405635,37.69,0.5727000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880323.380043,1771880273.289155,0,0,1,0,1,-1,False,0,0,False
1771877389.0347714,20,1771880333.405944,37.69,0.5681,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880343.4529927,1771880273.289155,0,0,1,0,1,-1,False,1,0,False
1771877389.0347714,20,1771880353.4816637,37.69,0.5750000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880363.5090017,1771880273.289155,0,0,1,0,1,-1,False,0,0,False
1771880489.46261,20,0,37.38,0.5688000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880493.5626533,1771880493.5858173,0,0,0,0,0,-1,False,True,0.11623353830161257,False
1771880598.238093,20,0,36.69,0.5707,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880602.3615232,1771880602.3843994,0,1,0,1,0,-1,0,0,0.7846472480949996,False
1771880598.238093,20,1771880612.3900075,36.53,0.5653,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880622.434463,1771880602.3843994,0,1,0,1,0,-1,False,True,1,False
1771880598.238093,20,1771880632.4553404,36.45,0.5844,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880642.5011067,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880652.5355525,36.39,0.59,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880662.5764072,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880672.6096795,36.24,0.5919,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880682.6482651,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880692.6806872,36.15,0.5938,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880702.7416606,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880712.7788432,36.1,0.5964,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880722.8170803,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880732.8532124,36.02,0.5982999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880742.8944223,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880752.9302156,35.99,0.5997,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880763.0083747,1771880602.3843994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880773.0409262,35.98,0.6015,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880783.0728292,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880793.0987802,35.96,0.6026,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880803.1373382,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880813.1746728,35.96,0.6039,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880823.2365074,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880833.2564206,35.96,0.6051,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880843.2961218,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880853.320017,35.93,0.6054,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880863.359841,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880873.3911011,35.95,0.6064,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880883.458799,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880893.4869342,35.96,0.6075,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880903.520137,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880913.556273,35.96,0.6077,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880923.5919163,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880933.6123424,35.99,0.6079,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880943.6736894,1771880782.3998055,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880953.7073078,36.04,0.6081000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880963.7341843,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880973.7561584,36.06,0.608,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771880983.7964003,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771880993.81587,36.06,0.6078,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881003.8862708,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881013.9205866,36.12,0.6077,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881023.9617577,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881033.9856417,36.19,0.6078,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881044.0275447,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881054.0594947,36.21,0.6078,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881064.103337,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881074.137681,36.24,0.6078,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881084.1791852,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881094.2128406,36.29,0.6077,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881104.2389176,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881114.265744,36.3,0.6076,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881124.311223,1771880962.416214,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881134.331434,36.37,0.6071,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881144.3605258,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881154.3919258,36.44,0.6064,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881164.4332597,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881174.4656281,36.46,0.6058,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881184.5332098,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881194.5664756,36.49,0.6059,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881204.604466,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881214.6403697,36.5,0.6058,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881224.6656232,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881234.688759,36.55,0.6057,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881244.7362714,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881254.7676582,36.62,0.6058,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881264.8066533,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881274.8409882,36.67,0.6051,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881284.8679256,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881294.9010053,36.7,0.6054,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881304.9578452,1771881142.4322612,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881314.9904578,36.75,0.6047,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881325.0177023,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881335.048432,36.79,0.604,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881345.0902493,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881355.1278722,36.84,0.6033,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881365.1837735,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881375.2208574,36.92,0.6032000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881385.2610338,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881395.2935565,36.96,0.6031000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881405.3284144,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881415.3634415,36.98,0.6032000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881425.4263926,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881435.4534883,37.02,0.603,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881445.489355,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881455.5231159,37.07,0.6026,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881465.5475826,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881475.5844579,37.07,0.6027,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881485.6453195,1771881322.4452775,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881495.6701221,37.14,0.6019,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881505.701078,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881515.7382698,37.2,0.6008,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881525.7707818,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881535.803814,37.25,0.6006,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881545.8506901,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881555.8857179,37.26,0.6001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881565.9217608,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881575.9550252,37.39,0.6001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881585.9910722,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881596.0265746,37.38,0.6002000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881606.0880778,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881616.1111338,37.45,0.6007,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881626.1485875,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881636.1815982,37.46,0.6,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881646.2228367,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881656.246123,37.48,0.5999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881666.2962599,1771881502.4617562,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881676.3288615,37.54,0.5996,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881686.354697,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881696.3876219,37.56,0.5962,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881706.426074,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881716.4627314,37.62,0.5946,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881726.5340073,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881736.5610838,37.66,0.5922999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881746.5967653,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881756.6274767,37.67,0.5903,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881766.6660166,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881776.7039804,37.66,0.5887,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881786.753626,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881796.7877355,37.62,0.5878,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881806.8228338,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881816.8559208,37.62,0.5864,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881826.8899612,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881836.9199944,37.56,0.5856,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881846.9981174,1771881682.4731417,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881857.0296075,37.54,0.5845,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881867.0557966,1771881862.4902356,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881877.0790427,37.5,0.5819,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881877.0859478,1771881862.4902356,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771881897.153913,37.47,0.5819,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881907.2042053,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881917.2258973,37.45,0.5831000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881927.2677395,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881937.3043869,37.44,0.5851,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881947.3438032,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881957.3637033,37.37,0.5864,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881967.4160411,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881977.4519958,37.35,0.5875,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771881987.4890203,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771881997.5243084,37.3,0.5889,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882007.5597732,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882017.592816,37.27,0.5904,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882027.6509342,1771881862.4902356,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882037.6721306,37.31,0.5913,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882047.702263,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882057.7372446,37.31,0.5899,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882067.7766109,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882077.8098085,37.34,0.5906,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882087.8891742,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882097.924165,37.35,0.5911,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882107.9523103,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882117.9846528,37.41,0.5916,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882128.0216658,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882138.0502508,37.42,0.5916,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882148.0946531,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882158.1178913,37.45,0.5922999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882168.1556287,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882178.185911,37.46,0.5922,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882188.2230928,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882198.254907,37.48,0.5915,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882208.3241446,1771882042.4907994,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882218.3531072,37.5,0.5922999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882218.35963,1771882222.5050375,0,1,0,1,0,-1,0,0,1,False
1771880598.238093,20,1771882238.4147556,37.51,0.589,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882248.4398792,1771882222.5050375,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771882258.476121,37.56,0.5883,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882268.5562015,1771882222.5050375,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771882278.5852833,37.59,0.5868,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882288.609836,1771882222.5050375,0,1,0,1,0,-1,0,0,0,False
1771880598.238093,20,1771882298.6422703,37.63,0.5851,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771882308.6851416,1771882222.5050375,0,1,0,1,0,-1,0,0,0,False
