experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,target_temperature,target_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on,,,
-1000,0,1728345401.86564,60,1728392043.03437,38.32,0.4188,37.94,0.4019,38.33,0.42,2,1728392101.1144,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392103.05668,38.25,0.3959,38.01,0.3805,38.33,0.42,2,1728392162.22583,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392163.08354,37.97,0.3998,37.8,0.3808,38.33,0.42,2,1728392222.58898,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392223.10669,37.95,0.4002,37.77,0.3815,38.33,0.42,2,1728392282.87528,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392283.11853,38.05,0.3968,37.82,0.3796,38.33,0.42,2,1728392341.16618,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392343.14209,38.23,0.3923,37.96,0.3769,38.33,0.42,2,1728392401.50376,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392403.17252,38.32,0.3659,38,0.352,38.33,0.42,2,1728392462.12372,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728392463.18183,37.95,0.3716,37.8,0.3546,38.33,0.42,2,1728392522.7131,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392523.19634,37.94,0.3765,37.77,0.3587,38.33,0.42,2,1728392583.06946,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392583.21164,37.99,0.3765,37.76,0.3602,38.33,0.42,2,1728392641.40258,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392643.23839,38.2,0.3748,37.85,0.3597,38.33,0.42,2,1728392701.72089,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392703.24826,38.37,0.3634,38.03,0.3501,38.33,0.42,2,1728392762.04902,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728392763.26906,38.09,0.3566,37.88,0.3406,38.33,0.42,2,1728392822.37235,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392823.29779,37.88,0.3651,37.73,0.3474,38.33,0.42,2,1728392882.69079,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392883.30796,37.92,0.3677,37.69,0.3506,38.33,0.42,2,1728392943.04318,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728392943.34891,38.04,0.3675,37.78,0.3516,38.33,0.42,2,1728393001.41511,0,False,True,True,,,
-1000,0,1728395764.22412,60,0,40.97,0.4266,40.56,0.4112,38.33,0.42,2,1728395765.19786,0,True,False,0,,,
-1000,0,1728395817.62243,60,0,39.98,0.3121,40.41,0.3124,38.33,0.42,2,1728395818.60274,0,True,True,0,,,
-1000,0,1728395869.9946,60,0,36.13,0.3574,38.09,0.3081,38.33,0.42,2,1728395870.84018,0,False,True,0.1,,,
-1000,0,1728395912.57341,60,0,33.31,0.4074,35.54,0.3438,38.33,0.42,2,1728395913.46762,0,False,True,0.3,,,
-1000,0,1728395912.57341,60,1728395913.50988,30.36,0.4755,32.64,0.3996,38.33,0.42,2,1728395971.96511,0,False,False,0.3,,,
-1000,0,1728395977.57233,60,0,30.17,0.4784,32.35,0.4035,38.33,0.42,2,1728395978.62986,0,False,False,0.2,,,
-1000,0,1728396001.36341,60,0,29.28,0.5004,31.4,0.4237,38.33,0.42,2,1728396002.38501,0,False,False,1,,,
-1000,0,1728396070.49944,60,0,27.83,0.5454,29.31,0.4731,38.33,0.42,2,1728396071.51296,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396071.5534,28.14,0.5504,28.83,0.5023,38.33,0.42,2,1728396130.0913,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396131.57636,28.96,0.5359,29.21,0.5014,38.33,0.42,2,1728396190.57518,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396191.5986,29.86,0.5162,29.83,0.4893,38.33,0.42,2,1728396251.10365,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396251.61216,30.64,0.4977,30.54,0.4747,38.33,0.42,2,1728396309.62308,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396311.62318,31.32,0.4823,31.17,0.461,38.33,0.42,2,1728396370.10042,0,False,False,1,,,
-1000,0,1728396070.49944,60,1728396371.66491,31.81,0.4692,31.68,0.4484,38.33,0.42,2,1728396430.64564,0,False,False,1,,,
-1000,0,1728426424.46365,60,0,22.82,0.7546,22.69,0.7242,38.33,0.45,0.4,2,1728426425.36097,0,False,False,1,,
-1000,0,1728426461.94691,60,0,22.83,0.7602,22.81,0.7242,38.33,0.45,0.4,2,1728426463.02805,0,False,False,1,,
-1000,0,1728426461.94691,60,1728426463.07043,22.91,0.7535,22.98,0.7203,38.33,0.45,0.4,2,1728426523.0572,0,False,False,1,,
-1000,0,1728426525.89277,60,0,22.93,0.7523,22.97,0.7202,38.33,0.45,0.4,2,1728426526.86052,0,False,False,1,,
-1000,0,1728426584.19118,60,0,22.94,0.7489,23.1,0.7159,38.33,0.45,0.4,2,1728426585.19647,0,False,False,1,,
-1000,0,1728426584.19118,60,1728426617.24567,23.08,0.7453,23.25,0.709,38.33,0.45,0.4,2,1728426649.31322,0,False,False,1,,
-1000,0,1728426700.76802,60,0,23.22,0.7432,23.35,0.7051,38.33,0.45,0.4,2,1728426701.72521,0,False,False,1,,
-1000,0,1728426719.12382,60,0,23.2,0.745,23.31,0.704,38.33,0.45,0.4,2,1728426720.09149,0,False,False,1,,
-1000,0,1728426747.30242,60,0,23.19,0.7454,23.35,0.704,38.33,0.45,0.4,2,1728426748.19617,0,False,False,1,,
-1000,0,1728426747.30242,60,1728426751.45573,23.31,0.7415,23.47,0.7012,38.33,0.45,0.4,2,1728426809.81876,0,False,False,1,,
-1000,0,1728426747.30242,60,1728426813.06698,23.35,0.7362,23.51,0.6997,38.33,0.45,0.4,2,1728426871.42997,0,False,False,1,,
-1000,0,1728426747.30242,60,1728426874.67384,23.43,0.7371,23.65,0.6965,38.33,0.45,0.4,2,1728426933.02671,0,False,False,1,,
-1000,0,1728426747.30242,60,1728426936.27563,23.53,0.7364,23.78,0.7009,38.33,0.45,0.4,2,1728426994.63698,0,False,False,1,,
-1000,0,1728426747.30242,60,1728426997.88763,23.69,0.7263,23.95,0.6922,38.33,0.45,0.4,2,1728427056.24932,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427059.49779,23.69,0.7287,24.01,0.6828,38.33,0.45,0.4,2,1728427117.86871,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427121.11909,23.6,0.7237,24.01,0.6825,38.33,0.45,0.4,2,1728427179.48971,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427182.73808,23.68,0.7182,24.06,0.677,38.33,0.45,0.4,2,1728427241.09811,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427244.34508,23.77,0.7144,24.16,0.6722,38.33,0.45,0.4,2,1728427302.71331,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427305.96381,23.76,0.714,24.19,0.6707,38.33,0.45,0.4,2,1728427364.34366,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427367.58967,23.76,0.7119,24.25,0.6701,38.33,0.45,0.4,2,1728427425.97654,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427429.22561,23.84,0.7118,24.26,0.6663,38.33,0.45,0.4,2,1728427487.58482,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427490.82988,23.81,0.7093,24.28,0.6637,38.33,0.45,0.4,2,1728427549.19903,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427552.44537,23.85,0.7126,24.37,0.6622,38.33,0.45,0.4,2,1728427610.80316,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427614.05225,23.88,0.7113,24.38,0.6606,38.33,0.45,0.4,2,1728427672.42216,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427675.67394,23.91,0.7087,24.34,0.6625,38.33,0.45,0.4,2,1728427734.03507,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427737.28077,23.93,0.7101,24.37,0.6674,38.33,0.45,0.4,2,1728427795.66003,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427798.91242,24,0.7104,24.5,0.6585,38.33,0.45,0.4,2,1728427857.28176,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427860.53593,24.24,0.7092,24.71,0.6581,38.33,0.45,0.4,2,1728427918.86861,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427922.11618,25.09,0.6939,25.22,0.654,38.33,0.45,0.4,2,1728427980.47971,0,False,False,1,,
-1000,0,1728426747.30242,60,1728427983.73272,26.13,0.6688,25.8,0.6429,38.33,0.45,0.4,2,1728428042.07479,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428045.32368,27.07,0.6468,26.5,0.6303,38.33,0.45,0.4,2,1728428103.67073,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428106.91496,27.81,0.6306,27.17,0.6188,38.33,0.45,0.4,2,1728428165.26562,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428168.51691,28.47,0.6187,27.75,0.609,38.33,0.45,0.4,2,1728428226.89256,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428230.13995,29.04,0.6096,28.3,0.6001,38.33,0.45,0.4,2,1728428288.49541,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428291.74364,29.57,0.6016,28.8,0.5921,38.33,0.45,0.4,2,1728428350.10368,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428353.36322,29.99,0.5952,29.32,0.5856,38.33,0.45,0.4,2,1728428411.71425,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428414.96113,30.45,0.5903,29.76,0.5801,38.33,0.45,0.4,2,1728428473.34755,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428476.59722,30.85,0.5859,30.14,0.575,38.33,0.45,0.4,2,1728428534.95906,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428538.21061,31.2,0.5824,30.56,0.5704,38.33,0.45,0.4,2,1728428596.5757,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428599.82397,31.53,0.5791,30.88,0.5668,38.33,0.45,0.4,2,1728428658.18268,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428661.43587,31.87,0.5757,31.27,0.563,38.33,0.45,0.4,2,1728428719.79898,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428723.04796,32.21,0.573,31.59,0.5598,38.33,0.45,0.4,2,1728428781.41931,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428784.66973,32.51,0.5695,31.96,0.5568,38.33,0.45,0.4,2,1728428843.05465,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428846.30546,32.9,0.5673,32.26,0.5538,38.33,0.45,0.4,2,1728428904.67799,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428907.92407,33.18,0.5651,32.56,0.5508,38.33,0.45,0.4,2,1728428966.29443,0,False,False,1,,
-1000,0,1728426747.30242,60,1728428969.5388,33.44,0.5628,32.85,0.5487,38.33,0.45,0.4,2,1728429027.90378,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429031.1517,33.69,0.5607,33.15,0.5463,38.33,0.45,0.4,2,1728429089.5149,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429092.76186,33.92,0.5591,33.4,0.5444,38.33,0.45,0.4,2,1728429151.09779,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429154.34643,34.2,0.5571,33.67,0.5419,38.33,0.45,0.4,2,1728429212.70268,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429215.96304,34.44,0.5552,33.9,0.5398,38.33,0.45,0.4,2,1728429274.32782,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429277.57726,34.68,0.5532,34.18,0.538,38.33,0.45,0.4,2,1728429335.94852,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429339.19757,34.93,0.5512,34.38,0.536,38.33,0.45,0.4,2,1728429397.56432,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429400.81146,35.12,0.5494,34.58,0.5339,38.33,0.45,0.4,2,1728429459.16354,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429462.41453,35.38,0.5475,34.82,0.5321,38.33,0.45,0.4,2,1728429520.77964,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429524.02927,35.54,0.5456,35.03,0.53,38.33,0.45,0.4,2,1728429582.39245,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429585.63742,35.72,0.5441,35.25,0.5278,38.33,0.45,0.4,2,1728429644.02263,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429647.27216,35.92,0.5425,35.43,0.526,38.33,0.45,0.4,2,1728429705.65407,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429708.9017,36.14,0.541,35.66,0.5245,38.33,0.45,0.4,2,1728429767.24998,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429770.50523,36.33,0.5393,35.82,0.5229,38.33,0.45,0.4,2,1728429828.85213,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429832.09735,36.49,0.5375,36.06,0.5211,38.33,0.45,0.4,2,1728429890.47441,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429893.73479,36.71,0.536,36.26,0.5194,38.33,0.45,0.4,2,1728429952.07425,0,False,False,1,,
-1000,0,1728426747.30242,60,1728429955.32185,36.92,0.5345,36.38,0.5178,38.33,0.45,0.4,2,1728430013.66708,0,False,False,1,,
-1000,0,1728426747.30242,60,1728430016.91566,37.09,0.5325,36.62,0.5164,38.33,0.45,0.4,2,1728430075.27141,0,False,False,1,,
-1000,0,1728426747.30242,60,1728430078.5204,37.31,0.531,36.78,0.5146,38.33,0.45,0.4,2,1728430136.87056,0,False,False,1,,
-1000,0,1728426747.30242,60,1728430140.11779,37.47,0.5296,36.99,0.513,38.33,0.45,0.4,2,1728430198.5018,0,False,False,0.859999999999999,,
-1000,0,1728426747.30242,60,1728430201.74814,37.65,0.528,37.14,0.5114,38.33,0.45,0.4,2,1728430260.11625,0,False,False,0.68,,
-1000,0,1728426747.30242,60,1728430263.36282,37.73,0.5271,37.29,0.5103,38.33,0.45,0.4,2,1728430321.71223,0,False,False,0.600000000000001,,
-1000,0,1728426747.30242,60,1728430324.96358,37.78,0.5279,37.34,0.5101,38.33,0.45,0.4,2,1728430383.32383,0,False,False,0.549999999999997,,
-1000,0,1728426747.30242,60,1728430386.57454,37.74,0.5298,37.33,0.5108,38.33,0.45,0.4,2,1728430444.95256,0,False,False,0.589999999999996,,
-1000,0,1728426747.30242,60,1728430448.20082,37.69,0.5324,37.33,0.5123,38.33,0.45,0.4,2,1728430506.56822,0,False,False,0.640000000000001,,
-1000,0,1728426747.30242,60,1728430509.81364,37.69,0.534,37.35,0.5133,38.33,0.45,0.4,2,1728430568.18587,0,False,False,0.640000000000001,,
-1000,0,1728426747.30242,60,1728430571.43448,37.7,0.5341,37.37,0.5134,38.33,0.45,0.4,2,1728430629.80257,0,False,False,0.629999999999995,,
-1000,0,1728426747.30242,60,1728430633.05195,37.76,0.5342,37.39,0.5132,38.33,0.45,0.4,2,1728430691.40844,0,False,False,0.57,,
-1000,0,1728426747.30242,60,1728430694.65724,37.75,0.5339,37.44,0.513,38.33,0.45,0.4,2,1728430753.04705,0,False,False,0.579999999999998,,
-1000,0,1728426747.30242,60,1728430756.29302,37.75,0.5357,37.43,0.514,38.33,0.45,0.4,2,1728430814.64928,0,False,False,0.579999999999998,,
-1000,0,1728426747.30242,60,1728430817.90635,37.72,0.5369,37.39,0.515,38.33,0.45,0.4,2,1728430876.24877,0,False,False,0.609999999999999,,
-1000,0,1728426747.30242,60,1728430879.49377,37.74,0.5368,37.44,0.5152,38.33,0.45,0.4,2,1728430937.83958,0,False,False,0.589999999999996,,
-1000,0,1728430989.20377,60,0,37.81,0.5363,37.48,0.5151,38.33,2,1,0.45,0.4,2,1728430990.09303,0,False,False,1
-1000,0,1728430989.20377,60,1728430993.3396,37.82,0.5365,37.52,0.5148,38.33,2,1,0.45,0.4,2,1728431051.64866,0,False,False,1
-1000,0,1728430989.20377,60,1728431054.89779,37.97,0.534,37.65,0.5136,38.33,2,1,0.45,0.4,2,1728431113.26893,0,False,False,0.719999999999999
-1000,0,1728430989.20377,60,1728431116.51395,38.13,0.531,37.79,0.5116,38.33,2,1,0.45,0.4,2,1728431174.85396,0,False,False,0.399999999999991
-1000,0,1728430989.20377,60,1728431178.1015,38.15,0.5302,37.8,0.5104,38.33,2,1,0.45,0.4,2,1728431236.44924,0,False,False,0.359999999999999
-1000,0,1728431279.51571,60,0,38.09,0.5317,37.81,0.5108,38.33,3,1,0.45,0.4,2,1728431280.36146,0,False,False,0.719999999999985
-1000,0,1728431279.51571,60,1728431283.61176,37.99,0.5346,37.76,0.5129,38.33,3,1,0.45,0.4,2,1728431341.96733,0,False,False,1
-1000,0,1728431279.51571,60,1728431345.21637,38.08,0.5331,37.8,0.5129,38.33,3,1,0.45,0.4,2,1728431403.58242,0,False,False,0.75
-1000,0,1728431279.51571,60,1728431406.83649,38.25,0.5301,37.88,0.5106,38.33,3,1,0.45,0.4,2,1728431465.1982,0,False,False,0.239999999999995
-1000,0,1728431279.51571,60,1728431468.44514,38.2,0.53,37.85,0.5098,38.33,3,1,0.45,0.4,2,1728431527.17299,0,False,False,0.389999999999986
-1000,0,1728431589.9138,60,0,38.05,0.5333,37.81,0.5116,38.33,5,1,0.45,0.4,2,1728431590.89017,0,False,False,1
-1000,0,1728431589.9138,60,1728431594.14689,38.04,0.5349,37.77,0.5125,38.33,5,1,0.45,0.4,2,1728431652.53031,0,False,False,1
-1000,0,1728431589.9138,60,1728431655.78059,38.21,0.5321,37.86,0.5114,38.33,5,1,0.45,0.4,2,1728431714.14714,0,False,False,0.599999999999987
-1000,0,1728432223.62995,60,0,35.72,0.5724,35.85,0.5403,38.33,5,1,0.45,0.4,2,1728432224.85309,0,False,False,1
-1000,0,1728432223.62995,60,1728432228.11389,35.55,0.5759,35.6,0.5442,38.33,5,1,0.45,0.4,2,1728432286.46842,0,False,False,1
-1000,0,1728432223.62995,60,1728432289.70968,35.7,0.5718,35.7,0.5437,38.33,5,1,0.45,0.4,2,1728432348.05281,0,False,False,1
-1000,0,1728432223.62995,60,1728432351.30074,36.05,0.563,35.82,0.5394,38.33,5,1,0.45,0.4,2,1728432409.65725,0,False,False,1
-1000,0,1728432223.62995,60,1728432412.90497,36.47,0.5537,36.05,0.5339,38.33,5,1,0.45,0.4,2,1728432471.2633,0,False,False,1
-1000,0,1728432223.62995,60,1728432474.51214,36.84,0.5453,36.35,0.5277,38.33,5,1,0.45,0.4,2,1728432532.87674,0,False,False,1
-1000,0,1728432223.62995,60,1728432536.12817,37.15,0.5377,36.66,0.5213,38.33,5,1,0.45,0.4,2,1728432594.47439,0,False,False,1
-1000,0,1728432223.62995,60,1728432597.72021,37.45,0.5315,36.9,0.5162,38.33,5,1,0.45,0.4,2,1728432656.05752,0,False,False,1
-1000,0,1728432223.62995,60,1728432659.30558,37.71,0.5261,37.21,0.5109,38.33,5,1,0.45,0.4,2,1728432717.66271,0,False,False,1
-1000,0,1728432223.62995,60,1728432720.91278,37.93,0.5211,37.43,0.5066,38.33,5,1,0.45,0.4,2,1728432779.27847,0,False,False,1
-1000,0,1728432223.62995,60,1728432782.52811,38.22,0.5172,37.69,0.5026,38.33,5,1,0.45,0.4,2,1728432840.88719,0,False,False,0.549999999999997
-1000,0,1728432223.62995,60,1728432844.13462,38.35,0.5134,37.83,0.4981,38.33,5,1,0.45,0.4,2,1728432903.99948,0,0.020000000000003,False,0
-1000,0,1728432223.62995,60,1728432907.64069,38.15,0.5166,37.79,0.4987,38.33,5,1,0.45,0.4,2,1728432965.11976,0,False,False,0.899999999999999
-1000,0,1728432223.62995,60,1728432968.36319,37.98,0.5213,37.73,0.501,38.33,5,1,0.45,0.4,2,1728433026.71852,0,False,False,1
-1000,0,1728432223.62995,60,1728433029.96711,38.08,0.5212,37.79,0.5008,38.33,5,1,0.45,0.4,2,1728433088.3388,0,False,False,1
-1000,0,1728432223.62995,60,1728433091.58658,38.28,0.5175,37.88,0.4985,38.33,5,1,0.45,0.4,2,1728433150.15246,0,False,False,0.249999999999986
-1000,0,1728432223.62995,60,1728433153.40214,38.28,0.515,37.9,0.4957,38.33,5,1,0.45,0.4,2,1728433213.28689,0,False,False,0.249999999999986
-1000,0,1728432223.62995,60,1728433216.53688,38.05,0.5195,37.81,0.4978,38.33,5,1,0.45,0.4,2,1728433274.24361,0,False,False,1
-1000,0,1728432223.62995,60,1728433277.48875,38.03,0.5222,37.81,0.4995,38.33,5,1,0.45,0.4,2,1728433335.83931,0,False,False,1
-1000,0,1728432223.62995,60,1728433339.09386,38.24,0.5192,37.93,0.4987,38.33,5,1,0.45,0.4,2,1728433397.45446,0,False,False,0.449999999999981
-1000,0,1728432223.62995,60,1728433400.70206,38.36,0.5151,37.98,0.4958,38.33,5,1,0.45,0.4,2,1728433458.64396,0,0.030000000000001,False,0
-1000,0,1728432223.62995,60,1728433462.28871,38.18,0.5164,37.88,0.4956,38.33,5,1,0.45,0.4,2,1728433520.22871,0,False,False,0.749999999999993
-1000,0,1728432223.62995,60,1728433523.48109,38,0.5217,37.8,0.4989,38.33,5,1,0.45,0.4,2,1728433581.83587,0,False,False,1
-1000,0,1728432223.62995,60,1728433585.08285,38.12,0.5214,37.84,0.4994,38.33,5,1,0.45,0.4,2,1728433643.45255,0,False,False,1
-1000,0,1728432223.62995,60,1728433646.7001,38.28,0.5166,37.93,0.4966,38.33,5,1,0.45,0.4,2,1728433705.05213,0,False,False,0.249999999999986
-1000,0,1728432223.62995,60,1728433708.30446,38.33,0.5143,37.99,0.4943,38.33,5,1,0.45,0.4,2,1728433764.14438,0,0.039999999999999,False,0
-1000,0,1728432223.62995,60,1728433771.43125,38.13,0.5186,37.85,0.4963,38.33,5,1,0.45,0.4,2,1728433828.84788,0,False,False,0.999999999999979
