experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,thermocouple_1,thermocouple_2,target_temperature,heating_proportional_Cf,cooling_proportional_Cf,target_humidity_high,target_humidity_low,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on
-1000,0,1728555186.6975415,20,1728556362.3085546,38.47,0.4032,38.42,0.3801,39.977,39.618,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556381.7765067,0,0,0,0.7649999999999935
-1000,0,1728555186.6975415,20,1728556385.0250208,38.45,0.4032,38.44,0.37979999999999997,39.934,39.642,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556404.488364,0,0,0,0.9799999999999898
-1000,0,1728555186.6975415,20,1728556407.7377017,38.45,0.4029,38.47,0.3796,39.999,39.705,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556427.1977236,0,0,0,0.6549999999999656
-1000,0,1728555186.6975415,20,1728556430.4585464,38.43,0.40240000000000004,38.4,0.3793,40.038,39.715,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556450.2171125,0,0,0,0.45999999999999375
-1000,0,1728555186.6975415,20,1728556453.468248,38.45,0.4026,38.42,0.3789,40.051,39.762,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556473.2072153,0,0,0,0.3949999999999676
-1000,0,1728555186.6975415,20,1728556476.4561195,38.43,0.4023,38.44,0.3788,40.072,39.758,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556495.9152112,0,0,0,0.2899999999999636
-1000,0,1728555186.6975415,20,1728556499.169256,38.42,0.402,38.42,0.3785,40.067,39.818,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556519.1423922,0,0,0,0.3149999999999764
-1000,0,1728555186.6975415,20,1728556522.3965495,38.43,0.4017,38.44,0.37840000000000007,40.013,39.7,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556541.8525698,0,0,0,0.5849999999999866
-1000,0,1728555186.6975415,20,1728556545.1040304,38.41,0.40140000000000003,38.43,0.37810000000000005,40.048,39.758,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556564.8657196,0,0,0,0.40999999999996817
-1000,0,1728555186.6975415,20,1728556568.1155317,38.43,0.4011,38.39,0.37770000000000004,40.097,39.815,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556587.575594,0,0,0,0.16499999999997073
-1000,0,1728555186.6975415,20,1728556590.8281946,38.44,0.4008,38.4,0.3776,39.899,39.653,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556610.2802138,0,0,0,1
-1000,0,1728555186.6975415,20,1728556613.5350392,38.43,0.4007,38.41,0.37729999999999997,40.098,39.823,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556632.982595,0,0,0,0.15999999999998238
-1000,0,1728555186.6975415,20,1728556636.2344337,38.44,0.40049999999999997,38.36,0.3774,40.035,39.792,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556655.70376,0,0,0,0.4749999999999943
-1000,0,1728555186.6975415,20,1728556658.9534123,38.43,0.40049999999999997,38.41,0.3768,39.91,39.814,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556678.470116,0,0,0,1
-1000,0,1728555186.6975415,20,1728556681.7214003,38.4,0.40030000000000004,38.39,0.3769,40.026,39.855,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556698.7132857,0,0,0,0.5199999999999605
-1000,0,1728555186.6975415,20,1728556701.9659579,38.42,0.4006,38.39,0.37829999999999997,38.435,39.353,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556721.4211204,0,0,0,1
-1000,0,1728555186.6975415,20,1728556724.6695926,38.42,0.4082,38.39,0.38880000000000003,40.096,39.657,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556744.1388702,0,0,0,0.1699999999999946
-1000,0,1728555186.6975415,20,1728556747.38809,38.42,0.4122,38.38,0.3915,40.046,39.732,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556766.8413944,0,0,0,0.4199999999999804
-1000,0,1728555186.6975415,20,1728556770.0935054,38.4,0.4139,38.36,0.3931,40.015,39.825,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556789.9219809,0,0,0,0.5749999999999744
-1000,0,1728555186.6975415,20,1728556793.1783395,38.4,0.41500000000000004,38.37,0.39390000000000003,39.983,39.854,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556812.648194,0,0,0,0.7349999999999923
-1000,0,1728555186.6975415,20,1728556815.8947115,38.41,0.41509999999999997,38.36,0.3945,39.968,39.706,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556835.3711133,0,0,0,0.8099999999999596
-1000,0,1728555186.6975415,20,1728556838.6242795,38.4,0.4158,38.36,0.3943,40.083,39.763,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556858.088193,0,0,0,0.23499999999998522
-1000,0,1728555186.6975415,20,1728556861.335905,38.42,0.4156,38.37,0.3944,40.057,39.846,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556880.7996798,0,0,0,0.36499999999996646
-1000,0,1728555186.6975415,20,1728556884.0568528,38.41,0.4158,38.35,0.39420000000000005,39.966,39.826,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556903.5203574,0,0,0,0.8199999999999719
-1000,0,1728555186.6975415,20,1728556906.7777545,38.41,0.4155,38.37,0.3936,39.971,39.847,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556926.2403643,0,0,0,0.7949999999999946
-1000,0,1728555186.6975415,20,1728556929.4936788,38.41,0.4155,38.4,0.3935,40.078,39.921,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556946.5229282,0,0,0,0.2599999999999625
-1000,0,1728555186.6975415,20,1728556949.7730358,38.43,0.4153,38.36,0.3932,39.995,39.858,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556969.235713,0,0,0,0.67499999999999
-1000,0,1728555186.6975415,20,1728556972.4846964,38.42,0.41490000000000005,38.4,0.39280000000000004,40.048,39.886,40.129999999999995,5.0,1.0,0.45,0.4,2,1728556989.976428,0,0,0,0.40999999999996817
-1000,0,1728555186.6975415,20,1728556993.2312603,38.41,0.4147,38.37,0.3925,40.124,39.744,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557012.696047,0,0,0,0.02999999999996561
-1000,0,1728555186.6975415,20,1728557015.9506216,38.4,0.4144,38.39,0.3923,40.09,39.768,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557035.4061592,0,0,0,0.1999999999999602
-1000,0,1728555186.6975415,20,1728557038.6575184,38.41,0.41409999999999997,38.39,0.39170000000000005,40.07,39.758,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557058.1204233,0,0,0,0.29999999999997584
-1000,0,1728555186.6975415,20,1728557061.3705835,38.42,0.414,38.38,0.3911,40.003,39.863,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557080.8280404,0,0,0,0.6349999999999767
-1000,0,1728555186.6975415,20,1728557084.0808825,38.43,0.41350000000000003,38.36,0.3907,40.003,39.787,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557103.6480014,0,0,0,0.6349999999999767
-1000,0,1728555186.6975415,20,1728557106.9011815,38.41,0.41340000000000005,38.38,0.39060000000000006,39.984,39.798,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557126.367654,0,0,0,0.7299999999999685
-1000,0,1728555186.6975415,20,1728557129.6179125,38.4,0.413,38.37,0.39020000000000005,40.071,39.801,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557149.0729697,0,0,0,0.2949999999999875
-1000,0,1728555186.6975415,20,1728557152.32485,38.42,0.41259999999999997,38.41,0.3897,39.95,39.799,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557171.7893035,0,0,0,0.899999999999963
-1000,0,1728555186.6975415,20,1728557175.0406137,38.41,0.41259999999999997,38.39,0.3896,40.108,39.821,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557194.5161402,0,0,0,0.10999999999999233
-1000,0,1728555186.6975415,20,1728557197.768339,38.41,0.4119,38.35,0.389,40.026,39.811,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557217.2341602,0,0,0,0.5199999999999605
-1000,0,1728555186.6975415,20,1728557220.481161,38.42,0.4118,38.37,0.3886,40.1,39.898,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557240.0011237,0,0,0,0.14999999999997016
-1000,0,1728555186.6975415,20,1728557243.253743,38.43,0.41130000000000005,38.37,0.3883,40.124,39.811,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557263.226952,0,0,0,0.02999999999996561
-1000,0,1728555186.6975415,20,1728557266.475385,38.41,0.4112,38.4,0.3882,40.066,39.757,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557285.9411097,0,0,0,0.31999999999996476
-1000,0,1728555186.6975415,20,1728557289.1907163,38.42,0.4108,38.37,0.3882,39.993,39.753,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557308.6479127,0,0,0,0.6849999999999667
-1000,0,1728555186.6975415,20,1728557311.9070137,38.42,0.4108,38.37,0.3876,40.096,39.74,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557331.4147253,0,0,0,0.1699999999999946
-1000,0,1728555186.6975415,20,1728557334.6679442,38.41,0.41009999999999996,38.41,0.3872,39.952,39.795,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557354.1250403,0,0,0,0.8899999999999864
-1000,0,1728555186.6975415,20,1728557357.3740315,38.42,0.40990000000000004,38.38,0.38680000000000003,40.049,39.805,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557376.888775,0,0,0,0.4049999999999798
-1000,0,1728555186.6975415,20,1728557380.147627,38.41,0.4094,38.36,0.38680000000000003,40.028,39.805,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557399.613304,0,0,0,0.5099999999999838
-1000,0,1728555186.6975415,20,1728557402.8587964,38.41,0.4096,38.39,0.38630000000000003,40.043,39.813,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557422.323944,0,0,0,0.43499999999998096
-1000,0,1728555186.6975415,20,1728557425.5762243,38.4,0.40909999999999996,38.35,0.3859,40.072,39.823,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557445.3365288,0,0,0,0.2899999999999636
-1000,0,1728555186.6975415,20,1728557448.5822473,38.42,0.4087,38.37,0.3858,40.069,39.774,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557468.0499701,0,0,0,0.3049999999999642
-1000,0,1728555186.6975415,20,1728557471.2984207,38.41,0.4083,38.37,0.38549999999999995,40.051,39.834,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557490.7570844,0,0,0,0.3949999999999676
-1000,0,1728555186.6975415,20,1728557494.008137,38.4,0.4081,38.38,0.38520000000000004,40.006,39.714,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557513.48167,0,0,0,0.6199999999999761
-1000,0,1728555186.6975415,20,1728557516.7303479,38.4,0.408,38.37,0.38520000000000004,40.038,39.754,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557536.1862268,0,0,0,0.45999999999999375
-1000,0,1728555186.6975415,20,1728557539.4335234,38.44,0.408,38.37,0.3848,39.98,39.823,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557558.9115405,0,0,0,0.7499999999999929
-1000,0,1728555186.6975415,20,1728557562.1631937,38.4,0.40770000000000006,38.37,0.3846,40.107,39.783,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557581.6242206,0,0,0,0.11499999999998067
-1000,0,1728555186.6975415,20,1728557584.874991,38.38,0.40740000000000004,38.35,0.38450000000000006,39.978,39.779,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557604.3526056,0,0,0,0.7599999999999696
-1000,0,1728555186.6975415,20,1728557607.6026247,38.39,0.4072,38.37,0.38420000000000004,40.047,39.816,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557627.075834,0,0,0,0.41499999999999204
-1000,0,1728555186.6975415,20,1728557630.3249404,38.39,0.4068,38.37,0.384,40.034,39.733,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557649.7962768,0,0,0,0.47999999999998266
-1000,0,1728555186.6975415,20,1728557653.0489955,38.42,0.4069,38.37,0.3836,39.995,39.644,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557672.5206614,0,0,0,0.67499999999999
-1000,0,1728555186.6975415,20,1728557675.769099,38.4,0.4068,38.37,0.3833,40.012,39.774,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557695.329621,0,0,0,0.589999999999975
-1000,0,1728555186.6975415,20,1728557698.588064,38.4,0.40630000000000005,38.38,0.3835,39.974,39.748,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557718.0433068,0,0,0,0.779999999999994
-1000,0,1728555186.6975415,20,1728557721.2925029,38.37,0.40590000000000004,38.35,0.38310000000000005,39.997,39.799,40.129999999999995,5.0,1.0,0.45,0.4,2,1728557740.7575967,0,0,0,0.6649999999999778
-1000,0,1728557767.649541,20,0,38.41,0.40590000000000004,38.35,0.3829,40.004,39.795,40.03,5.0,1.0,0.45,0.4,2,1728557769.0999718,0,0,0,0.13000000000001677
-1000,0,1728557767.649541,20,1728557772.3521154,38.38,0.4056,38.35,0.3825,40.006,39.802,40.03,5.0,1.0,0.45,0.4,2,1728557791.8018007,0,0,0,0.12000000000000455
-1000,0,1728557767.649541,20,1728557795.0536013,38.39,0.40520000000000006,38.37,0.3822,39.997,39.703,40.03,5.0,1.0,0.45,0.4,2,1728557814.5140991,0,0,0,0.16500000000000625
-1000,0,1728557767.649541,20,1728557817.7679543,38.37,0.405,38.35,0.38189999999999996,39.96,39.691,40.03,5.0,1.0,0.45,0.4,2,1728557837.218036,0,0,0,0.3500000000000014
-1000,0,1728557767.649541,20,1728557840.4679492,38.36,0.40490000000000004,38.33,0.38189999999999996,39.921,39.682,40.03,5.0,1.0,0.45,0.4,2,1728557859.9275415,0,0,0,0.5450000000000088
-1000,0,1728557767.649541,20,1728557863.1793833,38.39,0.4048,38.36,0.3812,39.927,39.744,40.03,5.0,1.0,0.45,0.4,2,1728557882.6842148,0,0,0,0.5150000000000077
-1000,0,1728557767.649541,20,1728557885.9321487,38.39,0.4045,38.34,0.3811,39.98,39.749,40.03,5.0,1.0,0.45,0.4,2,1728557905.3904495,0,0,0,0.2500000000000213
-1000,0,1728557767.649541,20,1728557908.6376622,38.37,0.4042,38.35,0.3809,40.001,39.624,40.03,5.0,1.0,0.45,0.4,2,1728557928.1018074,0,0,0,0.14500000000001734
-1000,0,1728557767.649541,20,1728557931.352722,38.39,0.4043,38.35,0.38070000000000004,39.879,39.627,40.03,5.0,1.0,0.45,0.4,2,1728557950.8176968,0,0,0,0.7550000000000168
-1000,0,1728557767.649541,20,1728557954.0653234,38.38,0.40399999999999997,38.34,0.38020000000000004,39.893,39.632,40.03,5.0,1.0,0.45,0.4,2,1728557973.532807,0,0,0,0.6850000000000023
-1000,0,1728557767.649541,20,1728557976.7854009,38.34,0.40390000000000004,38.35,0.3805,39.897,39.645,40.03,5.0,1.0,0.45,0.4,2,1728557996.2413602,0,0,0,0.6650000000000134
-1000,0,1728557767.649541,20,1728557999.4980698,38.39,0.4035,38.33,0.3803,39.919,39.608,40.03,5.0,1.0,0.45,0.4,2,1728558018.9615788,0,0,0,0.555000000000021
-1000,0,1728557767.649541,20,1728558022.2121542,38.37,0.4032,38.35,0.3804,39.92,39.648,40.03,5.0,1.0,0.45,0.4,2,1728558041.6782727,0,0,0,0.5499999999999972
-1000,0,1728557767.649541,20,1728558044.932589,38.38,0.4033,38.34,0.38,39.975,39.632,40.03,5.0,1.0,0.45,0.4,2,1728558064.3923914,0,0,0,0.2749999999999986
-1000,0,1728557767.649541,20,1728558067.6387384,38.37,0.40299999999999997,38.33,0.37979999999999997,39.984,39.588,40.03,5.0,1.0,0.45,0.4,2,1728558087.0956445,0,0,0,0.22999999999999687
-1000,0,1728557767.649541,20,1728558090.342202,38.34,0.40280000000000005,38.35,0.3797,39.943,39.662,40.03,5.0,1.0,0.45,0.4,2,1728558109.8012068,0,0,0,0.4350000000000165
-1000,0,1728557767.649541,20,1728558113.0532928,38.34,0.40280000000000005,38.34,0.3793,39.916,39.621,40.03,5.0,1.0,0.45,0.4,2,1728558132.5096295,0,0,0,0.5700000000000216
-1000,0,1728557767.649541,20,1728558135.762188,38.36,0.4023,38.32,0.37939999999999996,39.98,39.71,40.03,5.0,1.0,0.45,0.4,2,1728558155.2225997,0,0,0,0.2500000000000213
-1000,0,1728557767.649541,20,1728558158.4732656,38.36,0.4022,38.34,0.379,39.946,39.59,40.03,5.0,1.0,0.45,0.4,2,1728558177.9327328,0,0,0,0.4200000000000159
-1000,0,1728557767.649541,20,1728558181.1851103,38.34,0.4023,38.33,0.379,39.897,39.594,40.03,5.0,1.0,0.45,0.4,2,1728558200.6517081,0,0,0,0.6650000000000134
-1000,0,1728557767.649541,20,1728558203.902134,38.35,0.4021,38.33,0.379,39.895,39.559,40.03,5.0,1.0,0.45,0.4,2,1728558223.3546906,0,0,0,0.67499999999999
-1000,0,1728557767.649541,20,1728558226.6136456,38.33,0.4018,38.33,0.3786,39.97,39.658,40.03,5.0,1.0,0.45,0.4,2,1728558246.0874877,0,0,0,0.30000000000001137
-1000,0,1728557767.649541,20,1728558249.3408775,38.33,0.4017,38.32,0.3785,39.9,39.66,40.03,5.0,1.0,0.45,0.4,2,1728558268.7991357,0,0,0,0.6500000000000128
-1000,0,1728557767.649541,20,1728558272.0554967,38.34,0.40140000000000003,38.33,0.37840000000000007,39.943,39.633,40.03,5.0,1.0,0.45,0.4,2,1728558291.5163453,0,0,0,0.4350000000000165
-1000,0,1728557767.649541,20,1728558294.7663417,38.36,0.40159999999999996,38.34,0.3779,39.954,39.677,40.03,5.0,1.0,0.45,0.4,2,1728558314.2284465,0,0,0,0.38000000000000256
-1000,0,1728557767.649541,20,1728558317.4743543,38.35,0.4012,38.33,0.37810000000000005,39.909,39.578,40.03,5.0,1.0,0.45,0.4,2,1728558336.946708,0,0,0,0.6050000000000111
-1000,0,1728557767.649541,20,1728558340.1954274,38.32,0.40090000000000003,38.34,0.37770000000000004,39.921,39.655,40.03,5.0,1.0,0.45,0.4,2,1728558359.6491406,0,0,0,0.5450000000000088
-1000,0,1728557767.649541,20,1728558362.8994458,38.33,0.4008,38.32,0.37770000000000004,39.896,39.723,40.03,5.0,1.0,0.45,0.4,2,1728558382.6092553,0,0,0,0.6700000000000017
-1000,0,1728557767.649541,20,1728558385.8581252,38.3,0.4007,38.32,0.3776,40.003,39.633,40.03,5.0,1.0,0.45,0.4,2,1728558405.3109431,0,0,0,0.13500000000000512
-1000,0,1728557767.649541,20,1728558408.5619802,38.32,0.40049999999999997,38.32,0.37729999999999997,39.894,39.601,40.03,5.0,1.0,0.45,0.4,2,1728558428.0207152,0,0,0,0.6800000000000139
-1000,0,1728557767.649541,20,1728558431.2666256,38.3,0.4004,38.33,0.37729999999999997,39.936,39.593,40.03,5.0,1.0,0.45,0.4,2,1728558450.7216973,0,0,0,0.47000000000000597
-1000,0,1728557767.649541,20,1728558453.9716856,38.34,0.40049999999999997,38.3,0.37729999999999997,39.911,39.562,40.03,5.0,1.0,0.45,0.4,2,1728558473.4230125,0,0,0,0.5949999999999989
-1000,0,1728557767.649541,20,1728558476.6746118,38.29,0.402,38.31,0.37920000000000004,39.897,39.651,40.03,5.0,1.0,0.45,0.4,2,1728558496.334931,0,0,0,0.6650000000000134
-1000,0,1728557767.649541,20,1728558499.587466,38.31,0.40280000000000005,38.33,0.37979999999999997,39.913,39.602,40.03,5.0,1.0,0.45,0.4,2,1728558519.0429246,0,0,0,0.5850000000000222
-1000,0,1728557767.649541,20,1728558522.3004591,38.31,0.40299999999999997,38.31,0.37979999999999997,39.902,39.681,40.03,5.0,1.0,0.45,0.4,2,1728558541.7533693,0,0,0,0.6400000000000006
-1000,0,1728557767.649541,20,1728558545.004743,38.3,0.4032,38.31,0.38,39.945,39.621,40.03,5.0,1.0,0.45,0.4,2,1728558564.4749625,0,0,0,0.42500000000000426
-1000,0,1728557767.649541,20,1728558567.733865,38.31,0.40299999999999997,38.32,0.3799,39.902,39.688,40.03,5.0,1.0,0.45,0.4,2,1728558587.191772,0,0,0,0.6400000000000006
-1000,0,1728557767.649541,20,1728558590.4380596,38.28,0.40299999999999997,38.31,0.37979999999999997,39.954,39.674,40.03,5.0,1.0,0.45,0.4,2,1728558609.8968477,0,0,0,0.38000000000000256
-1000,0,1728557767.649541,20,1728558613.1449594,38.32,0.4031,38.29,0.38,39.975,39.676,40.03,5.0,1.0,0.45,0.4,2,1728558632.6079473,0,0,0,0.2749999999999986
-1000,0,1728557767.649541,20,1728558635.8592284,38.3,0.4031,38.31,0.3799,39.836,39.561,40.03,5.0,1.0,0.45,0.4,2,1728558655.3109655,0,0,0,0.9700000000000131
-1000,0,1728557767.649541,20,1728558658.5647585,38.28,0.4029,38.31,0.3796,39.916,39.638,40.03,5.0,1.0,0.45,0.4,2,1728558678.0350623,0,0,0,0.5700000000000216
-1000,0,1728557767.649541,20,1728558681.2764215,38.29,0.40280000000000005,38.31,0.37950000000000006,39.943,39.595,40.03,5.0,1.0,0.45,0.4,2,1728558700.7348495,0,0,0,0.4350000000000165
-1000,0,1728557767.649541,20,1728558703.985948,38.31,0.4029,38.32,0.3793,39.873,39.626,40.03,5.0,1.0,0.45,0.4,2,1728558723.4418747,0,0,0,0.7850000000000179
-1000,0,1728557767.649541,20,1728558726.6941001,38.28,0.4026,38.29,0.37939999999999996,39.964,39.564,40.03,5.0,1.0,0.45,0.4,2,1728558746.1533606,0,0,0,0.3300000000000125
-1000,0,1728557767.649541,20,1728558749.4001682,38.3,0.4025,38.3,0.37920000000000004,39.951,39.652,40.03,5.0,1.0,0.45,0.4,2,1728558768.8647888,0,0,0,0.3950000000000031
-1000,0,1728557767.649541,20,1728558772.115207,38.3,0.4025,38.31,0.3793,39.917,39.623,40.03,5.0,1.0,0.45,0.4,2,1728558791.5767388,0,0,0,0.5649999999999977
-1000,0,1728557767.649541,20,1728558794.825646,38.28,0.4025,38.31,0.37939999999999996,39.96,39.694,40.03,5.0,1.0,0.45,0.4,2,1728558814.2796786,0,0,0,0.3500000000000014
-1000,0,1728557767.649541,20,1728558817.5310676,38.29,0.4021,38.31,0.3791,39.856,39.639,40.03,5.0,1.0,0.45,0.4,2,1728558836.986971,0,0,0,0.8699999999999974
-1000,0,1728557767.649541,20,1728558840.23823,38.28,0.4022,38.32,0.3789,39.915,39.674,40.03,5.0,1.0,0.45,0.4,2,1728558859.7982595,0,0,0,0.57500000000001
-1000,0,1728557767.649541,20,1728558863.0502362,38.3,0.4021,38.3,0.3786,39.95,39.633,40.03,5.0,1.0,0.45,0.4,2,1728558882.507071,0,0,0,0.3999999999999915
-1000,0,1728557767.649541,20,1728558885.7541878,38.29,0.4019,38.32,0.37840000000000007,40.044,39.651,40.03,5.0,1.0,0.45,0.4,2,1728558905.723659,0,0.0,False,0
-1000,0,1728557767.649541,20,1728558905.7828183,38.28,0.40149999999999997,38.31,0.37840000000000007,39.91,39.721,40.03,5.0,1.0,0.45,0.4,2,1728558925.244076,0,0,0,0.6000000000000227
-1000,0,1728557767.649541,20,1728558928.4937868,38.29,0.40130000000000005,38.3,0.37840000000000007,39.922,39.65,40.03,5.0,1.0,0.45,0.4,2,1728558947.9531922,0,0,0,0.5400000000000205
-1000,0,1728557767.649541,20,1728558951.201983,38.28,0.40149999999999997,38.31,0.3779,39.949,39.703,40.03,5.0,1.0,0.45,0.4,2,1728558970.6668656,0,0,0,0.40500000000001535
-1000,0,1728557767.649541,20,1728558973.9173536,38.29,0.4012,38.31,0.3779,39.865,39.643,40.03,5.0,1.0,0.45,0.4,2,1728558993.3721666,0,0,0,0.8249999999999957
-1000,0,1728557767.649541,20,1728558996.625459,38.29,0.4011,38.32,0.37770000000000004,39.856,39.602,40.03,5.0,1.0,0.45,0.4,2,1728559016.0890563,0,0,0,0.8699999999999974
-1000,0,1728557767.649541,20,1728559019.3337452,38.26,0.4007,38.3,0.3772,39.934,39.641,40.03,5.0,1.0,0.45,0.4,2,1728559038.799341,0,0,0,0.4800000000000182
-1000,0,1728557767.649541,20,1728559042.0535328,38.3,0.4006,38.3,0.3774,39.873,39.696,40.03,5.0,1.0,0.45,0.4,2,1728559061.5182467,0,0,0,0.7850000000000179
-1000,0,1728557767.649541,20,1728559064.769169,38.24,0.4007,38.31,0.3771,40.012,39.736,40.03,5.0,1.0,0.45,0.4,2,1728559084.228961,0,0,0,0.09000000000000341
-1000,0,1728557767.649541,20,1728559087.480358,38.29,0.40049999999999997,38.3,0.3771,39.943,39.71,40.03,5.0,1.0,0.45,0.4,2,1728559107.046675,0,0,0,0.4350000000000165
-1000,0,1728557767.649541,20,1728559110.295457,38.31,0.40049999999999997,38.3,0.3769,39.925,39.621,40.03,5.0,1.0,0.45,0.4,2,1728559129.7527306,0,0,0,0.5250000000000199
-1000,0,1728557767.649541,20,1728559133.002421,38.3,0.4,38.32,0.3768,39.901,39.626,40.03,5.0,1.0,0.45,0.4,2,1728559149.21623,0,0,0,0.7900000000000063
-1000,0,1728557767.649541,20,1728559155.7114146,38.27,0.40020000000000006,38.29,0.37670000000000003,38.958,39.603,40.03,5.0,1.0,0.45,0.4,2,1728559175.1646872,0,0,0,1
-1000,0,1728557767.649541,20,1728559178.4127345,38.28,0.4035,38.31,0.3816,39.92,39.572,40.03,5.0,1.0,0.45,0.4,2,1728559197.8734567,0,0,0,0.5499999999999972
-1000,0,1728557767.649541,20,1728559201.121938,38.31,0.406,38.3,0.38430000000000003,39.885,39.694,40.03,5.0,1.0,0.45,0.4,2,1728559220.5748749,0,0,0,0.7250000000000156
-1000,0,1728557767.649541,20,1728559223.824823,38.25,0.4069,38.29,0.3851,39.862,39.639,40.03,5.0,1.0,0.45,0.4,2,1728559243.2799125,0,0,0,0.8399999999999963
-1000,0,1728557767.649541,20,1728559246.5260854,38.28,0.40759999999999996,38.32,0.38549999999999995,39.938,39.622,40.03,5.0,1.0,0.45,0.4,2,1728559265.97423,0,0,0,0.45999999999999375
-1000,0,1728557767.649541,20,1728559269.2208781,38.26,0.4078,38.32,0.3854,40.013,39.695,40.03,5.0,1.0,0.45,0.4,2,1728559288.6873374,0,0,0,0.08500000000001506
-1000,0,1728557767.649541,20,1728559291.9332612,38.29,0.4078,38.29,0.3854,39.91,39.704,40.03,5.0,1.0,0.45,0.4,2,1728559311.3939729,0,0,0,0.6000000000000227
-1000,0,1728557767.649541,20,1728559314.6414158,38.28,0.4079,38.32,0.3854,39.975,39.714,40.03,5.0,1.0,0.45,0.4,2,1728559334.1007423,0,0,0,0.2749999999999986
-1000,0,1728557767.649541,20,1728559337.3582928,38.29,0.4079,38.3,0.38530000000000003,39.931,39.704,40.03,5.0,1.0,0.45,0.4,2,1728559357.0812685,0,0,0,0.49500000000001876
-1000,0,1728557767.649541,20,1728559360.3329682,38.29,0.40770000000000006,38.29,0.38520000000000004,39.921,39.597,40.03,5.0,1.0,0.45,0.4,2,1728559379.7896545,0,0,0,0.5450000000000088
-1000,0,1728557767.649541,20,1728559383.0409086,38.29,0.40759999999999996,38.31,0.3847,39.969,39.652,40.03,5.0,1.0,0.45,0.4,2,1728559402.509946,0,0,0,0.3049999999999997
-1000,0,1728557767.649541,20,1728559405.7620785,38.3,0.40750000000000003,38.3,0.3846,39.983,39.615,40.03,5.0,1.0,0.45,0.4,2,1728559425.2182012,0,0,0,0.23500000000002075
-1000,0,1728557767.649541,20,1728559428.466388,38.3,0.4071,38.3,0.38420000000000004,39.935,39.583,40.03,5.0,1.0,0.45,0.4,2,1728559447.9299605,0,0,0,0.4749999999999943
