experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,CO2ppm,fan_on
1790099350.1267283,20,1790161674.8027403,21.408407721065075,0.5852445258258946,21.355001144426637,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161684.9808726,False,True,False,False,1790099350.2358587,0,0,1,1,841,False
1790099350.1267283,20,1790161694.9054642,21.408407721065075,0.5853208209353781,21.376363775082012,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161705.1061203,False,True,False,False,1790099350.2358587,0,0,1,1,848,False
1790099350.1267283,20,1790161715.0164216,21.408407721065075,0.5850308995193408,21.355001144426637,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161725.194207,False,True,False,False,1790099350.2358587,0,0,1,1,857,False
1790099350.1267283,20,1790161735.1017761,21.395056076905462,0.585275043869688,21.384374761577774,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161745.2749233,False,True,False,False,1790099350.2358587,0,0,1,1,858,False
1790099350.1267283,20,1790161755.1904886,21.395056076905462,0.5855497062638285,21.379034103913938,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161765.3680136,False,True,False,False,1790099350.2358587,0,0,1,1,863,False
1790099350.1267283,20,1790161775.2742896,21.408407721065075,0.585275043869688,21.371023117418176,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161785.4267638,False,True,False,False,1790099350.2358587,0,0,1,1,867,False
1790099350.1267283,20,1790161795.3645546,21.395056076905462,0.5853665980010682,21.381704432745863,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161805.5517898,False,True,False,False,1790099350.2358587,0,0,1,1,867,False
1790099350.1267283,20,1790161815.4591846,21.421759365224688,0.5851682307164111,21.357671473258563,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161825.6124587,False,True,False,False,1790099350.2358587,0,0,1,1,871,False
1790099350.1267283,20,1790161835.5567186,21.395056076905462,0.5848935683222706,21.376363775082012,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161845.7203212,False,True,False,False,1790099350.2358587,0,0,1,1,869,False
1790099350.1267283,20,1790161855.6585352,21.379034103913938,0.5847409781033036,21.357671473258563,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161865.8437471,False,True,False,False,1790099350.2358587,0,0,1,1,870,False
1790099350.1267283,20,1790161875.7529676,21.395056076905462,0.5835965514610514,21.384374761577774,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161885.9288476,False,True,False,False,1790099350.2358587,0,0,1,1,867,False
1790099350.1267283,20,1790161895.8528674,21.365682459754325,0.5832303349355307,21.352330815594712,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161906.0203986,False,True,False,False,1790099350.2358587,0,0,1,1,870,False
1790099350.1267283,20,1790161915.9574802,21.365682459754325,0.5821316853589685,21.373693446250087,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161926.113107,False,True,False,False,1790099350.2358587,0,0,1,1,863,False
1790099350.1267283,20,1790161936.0500674,21.395056076905462,0.5817654688334478,21.341649500267025,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161946.269836,False,True,False,False,1790099350.2358587,0,0,1,1,863,False
1790099350.1267283,20,1790161956.1548882,21.395056076905462,0.5814145113298238,21.3630121309224,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161966.3130534,False,True,False,False,1790099350.2358587,0,0,1,1,862,False
1790099350.1267283,20,1790161976.2530565,21.365682459754325,0.5810635538261998,21.333638513771263,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790161986.3925905,False,True,False,False,1790099350.2358587,0,0,1,1,861,False
1790099350.1267283,20,1790161996.3524115,21.379034103913938,0.5809109636072328,21.328297856107426,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162006.5183704,False,True,False,False,1790099350.2358587,0,0,1,1,856,False
1790099350.1267283,20,1790162016.4420638,21.365682459754325,0.5806210421911956,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162026.6464918,False,True,False,False,1790099350.2358587,0,0,1,1,855,False
1790099350.1267283,20,1790162036.5324152,21.379034103913938,0.5805600061036088,21.336308842603188,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162046.7014787,False,True,False,False,1790099350.2358587,0,0,1,1,853,False
1790099350.1267283,20,1790162056.613715,21.408407721065075,0.5804226749065385,21.34431982909895,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162066.8192673,False,True,False,False,1790099350.2358587,0,0,1,1,853,False
1790099350.1267283,20,1790162076.7601306,21.395056076905462,0.5803768978408484,21.338979171435113,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162086.9359295,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162096.8534546,21.379034103913938,0.5798580910963608,21.352330815594712,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162107.0295327,False,True,False,False,1790099350.2358587,0,0,1,1,851,False
1790099350.1267283,20,1790162116.9495366,21.379034103913938,0.5804226749065385,21.357671473258563,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162127.1678646,False,True,False,False,1790099350.2358587,0,0,1,1,847,False
1790099350.1267283,20,1790162137.062031,21.395056076905462,0.5808804455634394,21.336308842603188,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162147.24839,False,True,False,False,1790099350.2358587,0,0,1,1,845,False
1790099350.1267283,20,1790162157.1663165,21.408407721065075,0.5806363012130923,21.34431982909895,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162167.31539,False,True,False,False,1790099350.2358587,0,0,1,1,844,False
1790099350.1267283,20,1790162177.2505746,21.408407721065075,0.5809567406729229,21.333638513771263,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162187.42238,False,True,False,False,1790099350.2358587,0,0,1,1,841,False
1790099350.1267283,20,1790162197.3503754,21.408407721065075,0.580849927519646,21.371023117418176,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162207.483703,False,True,False,False,1790099350.2358587,0,0,1,1,842,False
1790099350.1267283,20,1790162217.4454968,21.395056076905462,0.5811398489356833,21.355001144426637,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162227.612951,False,True,False,False,1790099350.2358587,0,0,1,1,844,False
1790099350.1267283,20,1790162237.5334961,21.421759365224688,0.5816891737239643,21.32028686961165,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162247.6954503,False,True,False,False,1790099350.2358587,0,0,1,1,841,False
1790099350.1267283,20,1790162257.6244473,21.395056076905462,0.5818112458991379,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162267.7974412,False,True,False,False,1790099350.2358587,0,0,1,1,842,False
1790099350.1267283,20,1790162277.72222,21.421759365224688,0.5815365835049974,21.314946211947813,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162287.8622868,False,True,False,False,1790099350.2358587,0,0,1,1,843,False
1790099350.1267283,20,1790162297.8128135,21.365682459754325,0.582360570687419,21.261539635309376,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162307.9465532,False,True,False,False,1790099350.2358587,0,0,1,1,845,False
1790099350.1267283,20,1790162317.8991542,21.365682459754325,0.5814602883955139,21.266880292973212,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162328.0554187,False,True,False,False,1790099350.2358587,0,0,1,1,847,False
1790099350.1267283,20,1790162337.9935772,21.379034103913938,0.5815518425268941,21.2775616083009,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162348.144697,False,True,False,False,1790099350.2358587,0,0,1,1,850,False
1790099350.1267283,20,1790162358.0912054,21.408407721065075,0.5807736324101626,21.285572594796676,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162368.22521,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162378.1918592,21.421759365224688,0.5805447470817121,21.296253910124364,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162388.3989046,False,True,False,False,1790099350.2358587,0,0,1,1,849,False
1790099350.1267283,20,1790162398.293197,21.379034103913938,0.5808651865415427,21.309605554283962,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162408.495439,False,True,False,False,1790099350.2358587,0,0,1,1,850,False
1790099350.1267283,20,1790162418.3892303,21.395056076905462,0.5805600061036088,21.336308842603188,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162428.5756648,False,True,False,False,1790099350.2358587,0,0,1,1,848,False
1790099350.1267283,20,1790162438.4938145,21.408407721065075,0.5797665369649806,21.355001144426637,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162448.6716628,False,True,False,False,1790099350.2358587,0,0,1,1,851,False
1790099350.1267283,20,1790162458.5913088,21.408407721065075,0.5795223926146335,21.3496604867628,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162468.76386,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162478.6885006,21.408407721065075,0.5794003204394599,21.373693446250087,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162488.8125956,False,True,False,False,1790099350.2358587,0,0,1,1,851,False
1790099350.1267283,20,1790162498.7730117,21.421759365224688,0.5793392843518731,21.379034103913938,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162508.9258516,False,True,False,False,1790099350.2358587,0,0,1,1,851,False
1790099350.1267283,20,1790162518.8655214,21.43778133821621,0.5786984054322118,21.389715419241625,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162529.0424144,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162538.964194,21.421759365224688,0.5784237430380713,21.381704432745863,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162549.0936708,False,True,False,False,1790099350.2358587,0,0,1,1,854,False
1790099350.1267283,20,1790162559.0483356,21.421759365224688,0.5790035858701458,21.413748378728926,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162569.1970072,False,True,False,False,1790099350.2358587,0,0,1,1,851,False
1790099350.1267283,20,1790162579.1434798,21.408407721065075,0.5784847791256581,21.413748378728926,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162589.2866514,False,True,False,False,1790099350.2358587,0,0,1,1,848,False
1790099350.1267283,20,1790162599.240987,21.421759365224688,0.5782101167315176,21.40573739223315,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162609.3943577,False,True,False,False,1790099350.2358587,0,0,1,1,848,False
1790099350.1267283,20,1790162619.3395534,21.421759365224688,0.5779354543373769,21.411078049897,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162629.5265167,False,True,False,False,1790099350.2358587,0,0,1,1,846,False
1790099350.1267283,20,1790162639.4458501,21.43778133821621,0.5778133821622033,21.421759365224688,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162649.6317697,False,True,False,False,1790099350.2358587,0,0,1,1,844,False
1790099350.1267283,20,1790162659.54536,21.451132982375825,0.5780422674906538,21.411078049897,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162669.7362206,False,True,False,False,1790099350.2358587,0,0,1,1,843,False
1790099350.1267283,20,1790162679.6418707,21.451132982375825,0.5775692378118562,21.40573739223315,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162689.8001382,False,True,False,False,1790099350.2358587,0,0,1,1,848,False
1790099350.1267283,20,1790162699.7361286,21.464484626535437,0.5777370870527199,21.3870450904097,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162709.918606,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162719.8263102,21.43778133821621,0.5777676050965133,21.416418707560837,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162730.0216095,False,True,False,False,1790099350.2358587,0,0,1,1,853,False
1790099350.1267283,20,1790162739.9270146,21.43778133821621,0.5779507133592736,21.424429694056613,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162750.11494,False,True,False,False,1790099350.2358587,0,0,1,1,854,False
1790099350.1267283,20,1790162760.0251503,21.43778133821621,0.5775082017242694,21.397726405737387,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162770.1734962,False,True,False,False,1790099350.2358587,0,0,1,1,856,False
1790099350.1267283,20,1790162780.1178575,21.43778133821621,0.5775692378118562,21.416418707560837,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162790.2751038,False,True,False,False,1790099350.2358587,0,0,1,1,855,False
1790099350.1267283,20,1790162800.2232478,21.421759365224688,0.5773556115053025,21.416418707560837,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162810.4377759,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162820.3413298,21.451132982375825,0.5772030212863355,21.411078049897,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162830.522629,False,True,False,False,1790099350.2358587,0,0,1,1,853,False
1790099350.1267283,20,1790162840.436546,21.43778133821621,0.5769130998702983,21.451132982375825,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162850.6226022,False,True,False,False,1790099350.2358587,0,0,1,1,852,False
1790099350.1267283,20,1790162860.522583,21.451132982375825,0.5766384374761577,21.443121995880063,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162870.684463,False,True,False,False,1790099350.2358587,0,0,1,1,854,False
1790099350.1267283,20,1790162880.615009,21.43778133821621,0.5765011062790875,21.427100022888524,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162890.76711,False,True,False,False,1790099350.2358587,0,0,1,1,855,False
1790099350.1267283,20,1790162900.7601888,21.47783627069505,0.5770046540016784,21.4484626535439,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162910.9858198,False,True,False,False,1790099350.2358587,0,0,1,1,854,False
1790099350.1267283,20,1790162920.9046288,21.451132982375825,0.5764553292133974,21.445792324711988,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162931.0937839,False,True,False,False,1790099350.2358587,0,0,1,1,854,False
1790099350.1267283,20,1790162940.9996567,21.451132982375825,0.5761654077973601,21.424429694056613,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162951.1638563,False,True,False,False,1790099350.2358587,0,0,1,1,856,False
1790099350.1267283,20,1790162961.1046233,21.43778133821621,0.5762417029068436,21.445792324711988,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162971.2705593,False,True,False,False,1790099350.2358587,0,0,1,1,859,False
1790099350.1267283,20,1790162981.2278242,21.451132982375825,0.5768520637827115,21.395056076905462,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790162991.4098048,False,True,False,False,1790099350.2358587,0,0,1,1,859,False
1790099350.1267283,20,1790163001.3322585,21.451132982375825,0.5766384374761577,21.395056076905462,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163011.5136855,False,True,False,False,1790099350.2358587,0,0,1,1,861,False
1790099350.1267283,20,1790163021.434031,21.451132982375825,0.5768215457389181,21.341649500267025,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163031.5982358,False,True,False,False,1790099350.2358587,0,0,1,1,857,False
1790099350.1267283,20,1790163041.5385268,21.464484626535437,0.576974135957885,21.384374761577774,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163051.7110205,False,True,False,False,1790099350.2358587,0,0,1,1,861,False
1790099350.1267283,20,1790163061.6319141,21.47783627069505,0.5773250934615091,21.400396734569313,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163071.802784,False,True,False,False,1790099350.2358587,0,0,1,1,860,False
1790099350.1267283,20,1790163081.7249556,21.47783627069505,0.5773556115053025,21.39238574807355,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163091.8732314,False,True,False,False,1790099350.2358587,0,0,1,1,864,False
1790099350.1267283,20,1790163101.809558,21.47783627069505,0.5774471656366826,21.427100022888524,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163111.9669597,False,True,False,False,1790099350.2358587,0,0,1,1,864,False
1790099350.1267283,20,1790163121.9050741,21.47783627069505,0.5777218280308232,21.397726405737387,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163132.1036208,False,True,False,False,1790099350.2358587,0,0,1,1,868,False
1790099350.1267283,20,1790163141.9951906,21.451132982375825,0.5779201953154802,21.397726405737387,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163152.1736062,False,True,False,False,1790099350.2358587,0,0,1,1,870,False
1790099350.1267283,20,1790163162.102702,21.451132982375825,0.5786068513008317,21.379034103913938,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163172.2966075,False,True,False,False,1790099350.2358587,0,0,1,1,872,False
1790099350.1267283,20,1790163182.211078,21.493858243686574,0.5786221103227284,21.36835278858625,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163192.3680356,False,True,False,False,1790099350.2358587,0,0,1,1,875,False
1790099350.1267283,20,1790163202.3001173,21.451132982375825,0.5791866941329061,21.373693446250087,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163212.4373536,False,True,False,False,1790099350.2358587,0,0,1,1,880,False
1790099350.1267283,20,1790163222.3914592,21.451132982375825,0.5794003204394599,21.36034180209049,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163232.5754309,False,True,False,False,1790099350.2358587,0,0,1,1,882,False
1790099350.1267283,20,1790163242.4909914,21.464484626535437,0.5793087663080797,21.3630121309224,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163252.646014,False,True,False,False,1790099350.2358587,0,0,1,1,883,False
1790099350.1267283,20,1790163262.5863895,21.43778133821621,0.5793545433737698,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163272.7323809,False,True,False,False,1790099350.2358587,0,0,1,1,885,False
1790099350.1267283,20,1790163282.6762185,21.43778133821621,0.5798123140306707,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163292.8227472,False,True,False,False,1790099350.2358587,0,0,1,1,890,False
1790099350.1267283,20,1790163302.7703335,21.451132982375825,0.5798123140306707,21.322957198443575,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163312.9501681,False,True,False,False,1790099350.2358587,0,0,1,1,891,False
1790099350.1267283,20,1790163322.8613293,21.451132982375825,0.5808651865415427,21.322957198443575,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163333.020735,False,True,False,False,1790099350.2358587,0,0,1,1,895,False
1790099350.1267283,20,1790163342.9643836,21.451132982375825,0.5807125963225758,21.328297856107426,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163353.120588,False,True,False,False,1790099350.2358587,0,0,1,1,893,False
1790099350.1267283,20,1790163363.0588665,21.451132982375825,0.5809414816510262,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163373.214824,False,True,False,False,1790099350.2358587,0,0,1,1,894,False
1790099350.1267283,20,1790163383.153021,21.43778133821621,0.5811856260013734,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163393.2991657,False,True,False,False,1790099350.2358587,0,0,1,1,896,False
1790099350.1267283,20,1790163403.240678,21.421759365224688,0.58115510795758,21.381704432745863,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163413.3541005,False,True,False,False,1790099350.2358587,0,0,1,1,895,False
1790099350.1267283,20,1790163423.325871,21.451132982375825,0.5808804455634394,21.3870450904097,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163433.4528472,False,True,False,False,1790099350.2358587,0,0,1,1,896,False
1790099350.1267283,20,1790163443.425458,21.464484626535437,0.5813839932860304,21.384374761577774,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163453.5843241,False,True,False,False,1790099350.2358587,0,0,1,1,897,False
1790099350.1267283,20,1790163463.5182676,21.451132982375825,0.5816281376363776,21.376363775082012,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163473.6768372,False,True,False,False,1790099350.2358587,0,0,1,1,896,False
1790099350.1267283,20,1790163483.6099365,21.43778133821621,0.581857022964828,21.352330815594712,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163493.7442017,False,True,False,False,1790099350.2358587,0,0,1,1,898,False
1790099350.1267283,20,1790163503.703078,21.43778133821621,0.5827573052567331,21.384374761577774,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163513.8821456,False,True,False,False,1790099350.2358587,0,0,1,1,899,False
1790099350.1267283,20,1790163523.807252,21.47783627069505,0.5832303349355307,21.379034103913938,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163533.9718382,False,True,False,False,1790099350.2358587,0,0,1,1,903,False
1790099350.1267283,20,1790163543.9026096,21.451132982375825,0.5837949187457084,21.357671473258563,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163554.056691,False,True,False,False,1790099350.2358587,0,0,1,1,908,False
1790099350.1267283,20,1790163563.9995012,21.451132982375825,0.5841306172274358,21.373693446250087,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163574.1470745,False,True,False,False,1790099350.2358587,0,0,1,1,915,False
1790099350.1267283,20,1790163584.0941231,21.451132982375825,0.5848630502784772,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163594.2633224,False,True,False,False,1790099350.2358587,0,0,1,1,917,False
1790099350.1267283,20,1790163604.1877327,21.43778133821621,0.5846799420157168,21.3496604867628,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163614.382436,False,True,False,False,1790099350.2358587,0,0,1,1,926,False
1790099350.1267283,20,1790163624.2901614,21.451132982375825,0.5852292668039979,21.365682459754325,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163634.4233077,False,True,False,False,1790099350.2358587,0,0,1,1,933,False
1790099350.1267283,20,1790163644.389028,21.421759365224688,0.5847562371252003,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163654.5785325,False,True,False,False,1790099350.2358587,0,0,1,1,932,False
1790099350.1267283,20,1790163664.4924426,21.421759365224688,0.5848630502784772,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163674.655855,False,True,False,False,1790099350.2358587,0,0,1,1,935,False
1790099350.1267283,20,1790163684.5898721,21.43778133821621,0.5844663157091631,21.3496604867628,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163694.7754645,False,True,False,False,1790099350.2358587,0,0,1,1,943,False
1790099350.1267283,20,1790163704.7023907,21.408407721065075,0.585473411154345,21.34431982909895,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163714.876132,False,True,False,False,1790099350.2358587,0,0,1,1,944,False
1790099350.1267283,20,1790163724.7877855,21.421759365224688,0.5858091096360724,21.346990157930875,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163734.9370027,False,True,False,False,1790099350.2358587,0,0,1,1,949,False
1790099350.1267283,20,1790163744.889643,21.408407721065075,0.5860837720302129,21.341649500267025,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163755.0608711,False,True,False,False,1790099350.2358587,0,0,1,1,954,False
1790099350.1267283,20,1790163764.9981735,21.421759365224688,0.5863736934462501,21.3256275272755,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163775.18075,False,True,False,False,1790099350.2358587,0,0,1,1,956,False
1790099350.1267283,20,1790163785.1049159,21.408407721065075,0.5858396276798657,21.3496604867628,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163795.2728024,False,True,False,False,1790099350.2358587,0,0,1,1,956,False
1790099350.1267283,20,1790163805.1937735,21.408407721065075,0.5854123750667583,21.322957198443575,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163815.3640869,False,True,False,False,1790099350.2358587,0,0,1,1,956,False
1790099350.1267283,20,1790163825.2900212,21.421759365224688,0.5850919356069276,21.322957198443575,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163835.4639273,False,True,False,False,1790099350.2358587,0,0,1,1,956,False
1790099350.1267283,20,1790163845.3765206,21.421759365224688,0.5851529716945144,21.31761654077974,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163855.572681,False,True,False,False,1790099350.2358587,0,0,1,1,955,False
1790099350.1267283,20,1790163865.4756253,21.379034103913938,0.5847104600595102,21.341649500267025,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163875.6518276,False,True,False,False,1790099350.2358587,0,0,1,1,956,False
1790099350.1267283,20,1790163885.5756488,21.395056076905462,0.5852597848477913,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163895.766841,False,True,False,False,1790099350.2358587,0,0,1,1,958,False
1790099350.1267283,20,1790163905.6707652,21.408407721065075,0.5859006637674525,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163915.8458323,False,True,False,False,1790099350.2358587,0,0,1,1,961,False
1790099350.1267283,20,1790163925.7626216,21.395056076905462,0.5858701457236591,21.341649500267025,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163935.9349988,False,True,False,False,1790099350.2358587,0,0,1,1,960,False
1790099350.1267283,20,1790163945.8535476,21.395056076905462,0.5859159227893492,21.32028686961165,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163956.043624,False,True,False,False,1790099350.2358587,0,0,1,1,960,False
1790099350.1267283,20,1790163965.9508834,21.395056076905462,0.585473411154345,21.330968184939337,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163976.144644,False,True,False,False,1790099350.2358587,0,0,1,1,959,False
1790099350.1267283,20,1790163986.047286,21.408407721065075,0.5853208209353781,21.338979171435113,True,37.5,36.5,38.6,0.95,0.05,0.0,0.58,0.01,2,1790163996.2265062,False,True,False,False,1790099350.2358587,0,0,1,1,963,False
